<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Grundzahlen";;;;;;;;;;
;Einheit;  2017  ;  2018  ;  2019  ;Sep. 20 ;Okt. 20 ;Nov. 20 ;Dez. 20 ;Jan. 21 ;Feb. 21 
Finanzen und Steuern;;;;;;;;;;
Kassenmäßige Steuereinnahmen1;;;;;;;;;;
Bund ;Mill. EUR;309361.188;322358.667;329052.167;26975.184;17777.999;16625.847;42065.875;16257.071;20292.277
Länder ;Mill. EUR;298414.072;314057.657;324517.324;29514.419;21960.429;22815.183;40369.643;22869.857;24219.738
EU-Eigenmittel2 .............................................................................................................;Mill. EUR;21682.292;28588.715;30921.422;2167.43;2701.642;4760.148;3480.12;4106.896;6616.074
;;;;;;;;;;
;;  2017  ;  2018  ;  2019  ;2. Vj 19;3. Vj 19;4. Vj 19;1. Vj 20;2. Vj 20;3. Vj 20
;;;;;;;;;;
;;;;;;;;;;
Kassenmäßige Steuereinnahmen der Gemeinden1;;;;;;;;;;
Steuereinnahmen der Gemeinden insgesamt ;Mill. EUR;105237.125;111374.156;114898.994;29808.227;27595.193;37683.548;18879.463;25132.001;25250.54
Grundsteuer A ;Mill. EUR;404.043;405.443;406.815;106.343;115.503;88.155;97.527;106.512;116.496
Grundsteuer B ;Mill. EUR;13561.431;13797.299;14032.376;3774.302;3903.001;3102.036;3305.747;3788.247;3977.984
Gewerbesteuer, brutto ;Mill. EUR;52872.044;55852.445;55419.456;14869.338;12658.481;13752.545;13390.96;8841.549;10241.789
Gewerbesteuerumlage (Ausgabe) ;Mill. EUR;-8567.88;-9057.936;-8165.418;-2227.804;-2186.616;-3687.654;-162.854;-1288.225;-782.909
;;;;;;;;;;
Gemeindeanteil an der Lohn- und Einkommensteuer3 ................................................................................................................ ;Mill. EUR;39249.183;41182.294;43220.246;10838.842;10614.258;20379.062;1314.611;11412.537;9378.976
;;;;;;;;;;
;;  2017  ;  2018  ;  2019  ;Aug. 20 ;Sep. 20 ;Okt. 20 ;Nov. 20 ;Dez. 20 ;Jan. 21 
;;;;;;;;;;
;;;;;;;;;;
Steuereinnahmen des Bundes, der Länder sowie EU-Eigenmittel  ;;;;;;;;;;
Gemeinschaftsteuern ;Mill. EUR;538816.963;566941.483;587271.912;39988.655;51879.484;33649.533;36718.148;74069.596;39672.846
Lohnsteuer ;Mill. EUR;195523.741;208230.863;219660.08;16938.511;12521.057;14586.639;16424.978;26655.268;18028.799
Veranlagte Einkommensteuer ;Mill. EUR;59428.196;60415.397;63711.135;-264.571;14001.092;-234.236;-127.638;16507.805;1615.746
Nicht veranlagte Steuern vom Ertrag ;Mill. EUR;20918.07;23176.041;23485.476;1138.781;995.862;1259.373;1505.345;2857.069;1626.482
Abgeltungsteuer (Zinsabschlag) ;Mill. EUR;7333.099;6893.401;5146.445;521.508;467.884;366.085;535.07;744.753;988.305
Körperschaftsteuer ;Mill. EUR;29258.9;33425.312;32013.249;9.101;5664.25;66.568;-130.139;8077.352;1518.843
