<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Grundzahlen";;;;;;;;;;
;Einheit;  2018  ;  2019  ;  2020  ;3. Vj 19;4. Vj 19;1. Vj 20;2. Vj 20;3. Vj 20;4. Vj 20
;;;;;;;;;;
Produzierendes Gewerbe;;;;;;;;;;
;;;;;;;;;;
Ausbaugewerbe;;;;;;;;;;
;;;;;;;;;;
Tätige Personen1 ............................................................................................................................ ;1 000;356.72375;371.61525;382.57525;376.175;372.297;380.95;379.929;386.149;383.273
Geleistete Arbeitsstunden1 ............................................................................................................................ ;Mill. Std.;439.162;456.933;469.132;117.024;113.833;116.524;115.475;119.265;117.868
Entgelte1 ............................................................................................................................ ;Mill. EUR;12387.288;13305.242;13983.136;3315.161;3555.993;3334.167;3442.789;3479.518;3726.662
Gesamtumsatz1, 2 ............................................................................................................................ ;Mill. EUR;46543.655;50473.667;53899.648;13032.455;15783.579;10869.104;12571.697;12700.976;17757.871
dar.: Baugewerblicher Umsatz ;Mill. EUR;45706.361;49584.367;52998.341;12813.153;15530.572;10665.919;12345.865;12492.975;17493.582
;;;;;;;;;;
;;  2018  ;  2019  ;  2020  ;3. Vj 19;4. Vj 19;1. Vj 20;2. Vj 20;3. Vj 20;4. Vj 20
;;;;;;;;;;
Index der Beschäftigten3;;;;;;;;;;
Ausbaugewerbe ;2015 = 100;105.450000;107.200000;108.250000;109.100000;107.200000;107.200000;107.200000;109.800000;108.800000
Bauinstallation ;2015 = 100;106.300000;108.525000;110.275000;110.200000;109.300000;109.300000;108.900000;111.600000;111.300000
Elektroinstallation ;2015 = 100;106.825000;109.400000;111.100000;111.300000;110.600000;110.300000;109.400000;112.400000;112.300000
Gas-, Wasser-, Heizungs-, sowie Lüftungs- und ;;;;;;;;;;
Klimainstallation ;2015 = 100;104.825000;106.650000;108.150000;108.100000;107.600000;107.100000;106.600000;109.500000;109.400000
Sonstige Bauinstallation ;2015 = 100;109.500000;112.025000;114.225000;113.700000;111.200000;113.200000;113.900000;115.600000;114.200000
dar.: Dämmung gegen Kälte, Wärme, Schall und ;;;;;;;;;;
Erschütterung ;2015 = 100;109.875000;112.350000;114.750000;114.400000;111.000000;113.600000;114.800000;116.400000;114.200000
Sonstiger Ausbau ;2015 = 100;104.075000;105.050000;105.375000;107.300000;103.900000;104.100000;104.900000;107.400000;105.100000
dar.: Bautischlerei und -schlosserei ;2015 = 100;104.075000;105.125000;105.375000;106.400000;105.200000;104.900000;104.100000;106.400000;106.100000
;;;;;;;;;;
Fußboden-, Fliesen- und Plattenlegerei, Tapeziererei ;2015 = 100;106.850000;107.975000;109.075000;109.500000;107.400000;107.900000;108.300000;110.600000;109.500000
Malerei und Glaserei ;2015 = 100;102.000000;102.550000;102.025000;105.800000;100.400000;100.000000;102.100000;105.000000;101.000000
;;;;;;;;;;
Index des Umsatzes3;;;;;;;;;;
Ausbaugewerbe ;2015 = 100;112.200000;118.100000;125.475000;122.900000;140.900000;103.400000;116.600000;122.300000;159.600000
Bauinstallation ;2015 = 100;112.750000;119.725000;127.775000;122.900000;145.300000;105.900000;118.600000;122.200000;164.400000
Elektroinstallation ;2015 = 100;113.125000;120.925000;129.075000;123.400000;148.100000;107.400000;121.800000;121.300000;165.800000
Gas-, Wasser-, Heizungs-, sowie Lüftungs- und ;;;;;;;;;;
Klimainstallation ;2015 = 100;112.075000;118.425000;126.700000;121.500000;146.600000;102.400000;116.000000;120.000000;168.400000
Sonstige Bauinstallation ;2015 = 100;114.475000;121.900000;129.575000;126.700000;138.300000;113.700000;121.100000;130.900000;152.600000
dar.: Dämmung gegen Kälte, Wärme, Schall und ;;;;;;;;;;
Erschütterung ;2015 = 100;112.850000;119.875000;125.600000;124.400000;137.100000;107.300000;118.200000;127.800000;149.100000
Sonstiger Ausbau ;2015 = 100;111.050000;115.150000;121.325000;123.000000;132.800000;98.900000;113.000000;122.600000;150.800000
dar.: Bautischlerei und -schlosserei ;2015 = 100;110.400000;114.525000;120.800000;120.000000;131.300000;102.300000;110.200000;120.200000;150.500000
;;;;;;;;;;
Fußboden-, Fliesen- und Plattenlegerei, Tapeziererei ;2015 = 100;111.675000;116.425000;122.325000;123.200000;131.000000;104.400000;114.200000;123.500000;147.200000
Malerei und Glaserei ;2015 = 100;109.500000;113.000000;118.525000;123.400000;133.400000;91.300000;111.800000;121.900000;149.100000
;;;;;;;;;;
;;;;;;;;;;
1 Betriebe des Ausbaugewerbes von Unternehmen mit 20 und mehr tätigen Personen. Ab 2018 eingeschränkte Vergleichbarkeit aufgrund der Anhebung der Berichtskreisuntergrenze ;;;;;;;;;;
von 20 auf 23 und mehr tätige Personen. – 2 Ohne Umsatzsteuer. – 3 Alle Betriebe des Ausbaugewerbes, Daten der Erhebung ergänzt um Verwaltungsdaten.;;;;;;;;;;
