<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Grundzahlen";;;;;;;;;;
;Einheit;4. Vj 18;1. Vj 19;2. Vj 19;3. Vj 19;4. Vj 19;1. Vj 20;2. Vj 20;3. Vj 20;4. Vj 20
;;;;;;;;;;
Finanzen und Steuern;;;;;;;;;;
;;;;;;;;;;
noch: Öffentlicher Gesamthaushalt1;;;;;;;;;;
;;;;;;;;;;
Kassenkredite2 beim;;;;;;;;;;
nicht-öffentlichen Bereich3;;;;;;;;;;
Öffentlicher Gesamthaushalt ;Mill. EUR;64822;60970;62825;69039;61316;82763;113741;105325;92548
Bund ;Mill. EUR;20951;17561;17487;17938;12113;21842;52637;46412;35685
Länder ;Mill. EUR;8329;7777;9795;16233;16193;24905;25471;22798;25299
Gemeinden/Gemeindeverbände ;Mill. EUR;35541;35631;35543;34868;33009;36016;35633;36115;31564
Sozialversicherung4 ..................................................................................  ;Mill. EUR;-;0;-;-;1;-;-;-;-
;;;;;;;;;;
in den Ländern und Gemeinden/;;;;;;;;;;
Gemeindeverbänden zusammen;;;;;;;;;;
Baden-Württemberg ;Mill. EUR;413;349;484;462;528;647;730;711;638
Bayern ;Mill. EUR;225;143;239;276;315;367;893;380;191
Brandenburg ;Mill. EUR;819;744;681;610;589;636;582;607;846
Hessen ;Mill. EUR;1105;969;933;872;495;739;775;1659;908
Mecklenburg-Vorpommern ;Mill. EUR;399;376;439;434;371;381;382;372;286
Niedersachsen ;Mill. EUR;1755;1877;1939;2055;1587;3425;3695;2877;1760
Nordrhein-Westfalen ;Mill. EUR;26533;25955;25264;25192;24147;25250;25904;24526;22441
Rheinland-Pfalz ;Mill. EUR;5892;6579;6560;6619;6385;8010;7846;8104;6705
Saarland ;Mill. EUR;2123;2025;2364;1894;1864;2140;1715;1506;1489
Sachsen ;Mill. EUR;95;92;108;113;75;355;455;332;800
Sachsen-Anhalt ;Mill. EUR;2171;2060;2128;2139;2630;1864;1849;2099;1937
Schleswig-Holstein ;Mill. EUR;936;709;637;554;824;542;536;668;518
Thüringen ;Mill. EUR;268;296;266;229;168;434;682;609;774
Berlin ;Mill. EUR;0;0;400;0;0;0;0;0;0
Bremen ;Mill. EUR;969;1230;2840;9650;8970;16026;15051;14453;17561
Hamburg ;Mill. EUR;169;4;58;3;255;105;10;9;9
;;;;;;;;;;
Öffentlicher Gesamthaushalt ;EUR je Einw.5;782;736;758;833;738;996;1369;1267;1113
Bund ;EUR je Einw.5;253;212;211;216;146;263;634;558;429
Länder ;EUR je Einw.5;100;94;118;196;195;300;307;274;304
Gemeinden/Gemeindeverbände ;EUR je Einw.5;463;464;463;454;429;468;463;469;410
Sozialversicherung4 ..................................................................................  ;EUR je Einw.5;-;0;-;-;0;-;-;-;-
;;;;;;;;;;
in den Ländern und Gemeinden/;;;;;;;;;;
Gemeindeverbänden zusammen;;;;;;;;;;
Baden-Württemberg ;EUR je Einw.5;37;32;44;42;48;58;66;64;57
Bayern ;EUR je Einw.5;17;11;18;21;24;28;68;29;15
Brandenburg ;EUR je Einw.5;327;297;272;243;234;253;231;240;335
Hessen ;EUR je Einw.5;177;155;149;140;79;118;123;264;144
Mecklenburg-Vorpommern ;EUR je Einw.5;248;234;273;269;231;237;237;231;178
Niedersachsen ;EUR je Einw.5;220;235;243;258;199;429;462;360;220
Nordrhein-Westfalen ;EUR je Einw.5;1481;1449;1410;1406;1347;1408;1445;1368;1251
Rheinland-Pfalz ;EUR je Einw.5;1445;1613;1609;1623;1561;1959;1918;1980;1638
Saarland ;EUR je Einw.5;2139;2041;2382;1909;1886;2165;1735;1529;1511
Sachsen ;EUR je Einw.5;23;23;27;28;19;87;112;82;197
Sachsen-Anhalt ;EUR je Einw.5;981;931;961;966;1195;847;840;960;886
Schleswig-Holstein ;EUR je Einw.5;324;245;220;191;284;187;185;230;178
Thüringen ;EUR je Einw.5;125;138;124;107;78;203;319;287;364
Berlin ;EUR je Einw.5;0;0;110;0;0;0;0;0;0
Bremen ;EUR je Einw.5;1423;1807;4173;14179;13130;23458;22031;21269;25843
Hamburg ;EUR je Einw.5;92;2;31;1;138;57;5;5;5
;;;;;;;;;;
;;;;;;;;;;
1 Vorläufige Ergebnisse aus der vierteljährlichen Schuldenstatistik für Kern- und Extrahaushalte. –  2 Kredite zur Überbrückung kurzfristiger Liquiditätsengpässe. – 3 Der nicht-öffentliche ;;;;;;;;;;
Bereich umfasst dabei Kassenkredite bei Kreditinstituten sowie beim sonstigen inländischen und ausländischen Bereich. – 4 Angaben zum Kernhaushalt geschätzt auf Grundlage des ;;;;;;;;;;
am aktuellsten vorliegenden Stand der jährlichen Schuldenstatistik. – 5 Berechnet mit den Ergebnissen der Bevölkerungsfortschreibung jeweils zum 30.06. auf Grundlage des Zensus ;;;;;;;;;;
2011, für das 1. und 2. Quartal 2017 Einwohner mit Stand zum 31.12.2015,  3. und 4. Quartal 2017 zum Stand 30.06.2016, 1. bis 3. Quartal 2018 zum Stand 30.06.2017, 4. Quartal 2018 ;;;;;;;;;;
und 1. Quartal 2019 zum Stand 30.06.2018.;;;;;;;;;;
